ARID,ESTAB_ARID,UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY
DDR190314000912188478,DDR190314000782761379,85694589264,HH,Household,U,RD04,,208 Allied Effort Alley,,,Upskirts City,QO4 1VR,134.834216,76.337513,N42664464,N54214388,N31131193,E34842758,N77356286,3,5,HH_LF2R1E,,,
DDR190314000876648294,DDR190314000551625623,57977037624,HH,Household,U,RD03,,33 Varying Reid Passage,,,Feeling City,OX6 1TM,-162.146464,60.90382,N42061285,W58763511,N91065563,W28775909,N77179678,4,5,HH_LF2R1E,,,
DDR190314000450650134,DDR190314000166145035,87253439947,HH,Household,U,RD04,,65 Brooks Campbell Road,,,Armed City,QV5 1WI,-84.585394,-128.525653,N92085369,E52113020,N61045350,E41738247,N44955333,1,4,HH_LF2R1E,,,
DDR190314000618140967,DDR190314000470444167,92562126537,HH,Household,U,RD04,,630 Overseas Spectrum Passage,,,Salt Town,SU9 8QI,23.367868,-177.199581,E88371904,E21904216,E59012515,E38528770,N28845890,3,1,HH_LF2R1E,,,
DDR190314000611888125,DDR190314000758914969,17253282095,HH,Household,U,RD02,,577 Keen Dream Passage,,,Sublime Town,GY6 1RQ,158.510735,-12.246899,N17583703,W45386447,N49293579,E83257261,W26139807,3,5,HH_LF2R1E,,,
DDR190314000945104985,DDR190314000119744993,35212998254,HH,Household,U,RD03,,74 Surrounded Demand Lane,,,Inclusion Town,BT1 4ZY,-21.537760,-3.882642,W40858322,N76699402,W78932713,E73470979,N98031810,5,5,HH_LF2R1E,,,
DDR190314000915220830,DDR190314000494286120,35533957603,HH,Household,U,RD04,,870 Fotos Couples Road,,,Condition Village,VR7 2LA,141.701910,39.762311,W80102977,N35188034,W38604790,E89234487,W51880370,2,3,HH_LF2R1E,,,
DDR190314000108984988,DDR190314000770913916,82699695087,HH,Household,U,RD04,,882 Grey Frost Road,,,Database Town,JB3 7DI,44.671769,-84.121896,W59072373,E53628999,W42266858,N19616244,W11948210,3,5,HH_LF2R1E,,,
DDR190314000352591757,DDR190314000667311283,63232972933,HH,Household,U,RD06,,28 Ratios Faqs Avenue,,,Graham City,GJ2 8UH,163.727573,-25.411289,E30554249,E95013051,W56787611,W64059511,E37621506,1,5,HH_LF2R1E,,,
DDR190314000429699326,DDR190314000120996491,99839789439,HH,Household,U,RD06,,954 Song Poly Way,,,Peripherals Village,ZL8 8NX,172.165898,35.169246,N18984486,E33659616,N42312301,E38582463,N42126850,4,4,HH_LF2R1E,,,
DDR190314000474175165,DDR190314000700005808,77058285291,HH,Household,U,RD04,,988 Arbitrary Pmid Way,,,Tables City,HN4 2LF,156.211929,-88.784307,E71581374,E34926649,E64678154,N82436609,N16833056,2,3,HH_LF2R1E,,,
DDR190314000389024128,DDR190314000148205303,17182875473,HH,Household,U,RD06,,67 Stroke Formal Alley,,,Tamil Village,EI6 8TI,61.630377,127.119109,W39550812,W93857640,W52582630,W64669258,W65626747,2,5,HH_LF2R1E,,,
DDR190314000869115006,DDR190314000561994406,83964952854,HH,Household,U,RD04,,11 Independence Souls Alley,,,Fair Hamlet,GG1 5PH,48.497887,104.723718,N20342827,E19924868,E84572137,W74956107,N98889171,3,1,HH_LF2R1E,,,
DDR190314000833299960,DDR190314000567960377,49823707821,HH,Household,U,RD05,,72 Gain Geological Alley,,,Certainly City,FR6 3IT,-73.114269,8.538838,N96769394,E72222245,N71198402,N47574772,W16468329,2,2,HH_LF2R1E,,,
DDR190314000764091942,DDR190314000112864433,25293136309,HH,Household,U,RD03,,37 Router Visit Avenue,,,Lang Town,GE3 2GX,32.429141,-177.953347,N93582673,W74093158,N21531140,W37930799,E32484091,2,3,HH_LF2R1E,,,
DDR190314000254615734,DDR190314000655497686,14322320474,HH,Household,U,RD06,,141 Clean Incoming Passage,,,Main Village,RG1 2QM,-13.295479,35.386465,E93708402,E39995012,W59358321,W47504700,W42949142,3,1,HH_LF2R1E,,,
DDR190314000705705720,DDR190314000891394139,42339655565,HH,Household,U,RD06,,683 Interventions Arlington Lane,,,Fraction Town,FY1 9KY,-151.210245,113.687572,W98091122,E48516243,N35320582,N71354760,W90187237,3,4,HH_LF2R1E,,,
DDR190314000831918307,DDR190314000606958304,88970602270,HH,Household,U,RD04,,519 Girls Willing Passage,,,Noise Town,LP3 7WL,60.449154,170.607441,N58918694,E50666475,N81813282,N32503376,N52981346,4,5,HH_LF2R1E,,,
DDR190314000407143184,DDR190314000386900714,66177756959,HH,Household,U,RD05,,734 Permalink Proof Passage,,,Msgid Town,HS9 6YW,107.709948,-117.807492,W67567660,N33461934,E44126010,N90959710,W29378139,4,1,HH_LF2R1E,,,
DDR190314000388774062,DDR190314000182476721,74513728926,HH,Household,U,RD02,,954 Keen Stable Passage,,,Conventional Town,XE5 4LZ,9.958852,148.476078,W36406008,W17578945,E65691229,W98586984,E90881216,4,1,HH_LF2R1E,,,
DDR190314000494273159,DDR190314000233310806,22557239576,HH,Household,U,RD04,,856 Position Basics Passage,,,Azerbaijan City,FU1 9QW,38.441130,-65.750239,N69143093,N35498572,N44899134,N74149183,N22848887,3,1,HH_LF2R1E,,,
DDR190314000137796236,DDR190314000121996128,22685254728,HH,Household,U,RD03,,834 Vampire Finds Lane,,,Scheduled Hamlet,EB2 5MR,-123.469329,151.917818,N45573178,E57620769,W57386589,N48058002,E97201119,2,5,HH_LF2R1E,,,
DDR190314000188115207,DDR190314000245095752,60122916759,HH,Household,U,RD06,,555 Enough Receiver Avenue,,,Marc Town,QL8 2ZI,-20.47634,125.983107,W26163493,N99637317,N45069104,W13812088,N21620048,1,3,HH_LF2R1E,,,
DDR190314000617920822,DDR190314000991997445,25158946048,HH,Household,U,RD06,,69 Blowing Bonds Avenue,,,Hack Town,NR5 1OB,83.462702,-106.701119,W90403680,E41216126,W25750845,N35590008,E75780765,5,5,HH_LF2R1E,,,
DDR190314000566691387,DDR190314000801311507,16420417579,HH,Household,U,RD03,,949 Lloyd Smart Alley,,,Isolated City,JC1 9ZG,14.491891,175.660695,N67626642,N62928012,W10938420,E97382262,W22265668,2,4,HH_LF2R1E,,,
DDR190314000559044242,DDR190314000364648579,58337101846,HH,Household,U,RD03,,191 Players Found Lane,,,Fragrance Hamlet,WM6 8EW,167.881518,-65.774136,E83361945,E51041554,W18644864,N69979343,W59004249,4,5,HH_LF2R1E,,,
DDR190314000539827543,DDR190314000655559698,67832864413,HH,Household,U,RD03,,551 Abraham Established Avenue,,,Headphones Town,ER9 9JX,-73.449163,-149.984993,N56885078,W44401207,W56151388,E66931714,E56620486,1,5,HH_LF2R1E,,,
DDR190314000817308600,DDR190314000686586734,37048416745,HH,Household,U,RD06,,985 Checkout Beverages Avenue,,,Putting Town,AH8 2GB,-30.989967,-82.857759,N85901242,N38378450,E41212367,N85799412,N22972158,2,5,HH_LF2R1E,,,
DDR190314000837032169,DDR190314000788288998,88152582070,HH,Household,U,RD03,,382 Kruger Architects Lane,,,Smell City,AA3 8GT,17.587950,116.608646,W29344366,N50327987,E11254617,N38741583,E44631663,2,4,HH_LF2R1E,,,
DDR190314000983701174,DDR190314000549070677,10031397355,HH,Household,U,RD05,,280 Tiger Section Alley,,,Gage City,WS6 8OX,-113.162951,-14.84116,N22811060,W97472013,W28793272,W91490942,W94615360,5,5,HH_LF2R1E,,,
DDR190314000636847381,DDR190314000258292162,58116900318,HH,Household,U,RD02,,591 Promised Provides Avenue,,,Integrating Town,DS6 6TO,44.460708,-178.257967,N14697649,E94420618,E22314738,W53976301,W47507097,4,4,HH_LF2R1E,,,
DDR190314000790580377,DDR190314000110913582,50652596983,HH,Household,U,RD02,,786 Stanford Voltage Road,,,Native Village,PU4 5NV,64.736124,-132.89263,N95950739,E87365637,W95044657,W83123851,E56518763,5,5,HH_LF2R1E,,,
DDR190314000560511814,DDR190314000572272195,90369433539,HH,Household,U,RD04,,83 Freeze Bottles Passage,,,Scanners Hamlet,FC4 1GM,26.741156,-122.674555,N22916027,N69204690,W54987994,N81987365,N15101130,5,2,HH_LF2R1E,,,
DDR190314000602210524,DDR190314000650517206,96643494669,HH,Household,U,RD03,,249 Calcium Guyana Alley,,,Metadata Hamlet,VS3 3RK,-98.888580,-149.940596,E89259056,W92748143,N67330575,N86295276,N12977575,4,1,HH_LF2R1E,,,
DDR190314000270794848,DDR190314000111721063,43237631764,HH,Household,U,RD03,,54 Virginia Biography Avenue,,,Spider City,ST2 2FT,101.250369,56.858491,W45254444,W98956451,N44356331,E75178049,W89743092,2,2,HH_LF2R1E,,,
DDR190314000475393573,DDR190314000227971879,13943310409,HH,Household,U,RD02,,66 Customer Muscles Road,,,Around Village,ZD3 8WV,-117.492950,56.803615,E82120171,N22803554,N67593727,W96058458,W21697468,2,3,HH_LF2R1E,,,
DDR190314000945559413,DDR190314000367579878,36353328392,HH,Household,U,RD05,,114 Bother Gzip Passage,,,Diana City,AP4 6VG,174.411521,-11.326902,E99518893,W42871445,W77456822,W90247846,E58584365,2,1,HH_LF2R1E,,,
DDR190314000225868010,DDR190314000666318119,22068244725,HH,Household,U,RD04,,605 Roman Intranet Road,,,Openings Town,VC5 7PA,111.379331,71.116228,W11062373,N41505825,W66609405,W39086677,N10591704,4,1,HH_LF2R1E,,,
DDR190314000971191935,DDR190314000859810701,62164820175,HH,Household,U,RD02,,763 Homepage Gonna Passage,,,Html Hamlet,FV8 1JT,-53.210114,90.351437,E32337804,E27232047,N24210701,E70253809,W44191337,4,5,HH_LF2R1E,,,
DDR190314000935508630,DDR190314000723392890,94679331256,HH,Household,U,RD02,,895 Annually Clinical Lane,,,Dealer Village,YX9 2KX,-168.722861,-77.542472,N77911377,N95703986,E52568918,N14969022,N35302792,2,1,HH_LF2R1E,,,
DDR190314000759749877,DDR190314000206158510,94892783588,HH,Household,U,RD06,,620 Reid Grammar Lane,,,Silicon City,AQ8 7OO,146.516873,16.481811,N85230532,N55821489,N64190636,N69798171,W94728381,1,2,HH_LF2R1E,,,
DDR190314000664745744,DDR190314000255933755,24568960974,HH,Household,U,RD05,,176 Sega Anybody Road,,,Planet Town,XN5 4GZ,24.579095,-95.232820,E27315246,W63148734,W78515802,E50217881,N91524585,3,4,HH_LF2R1E,,,
DDR190314000103193359,DDR190314000468959953,48638737650,HH,Household,U,RD03,,607 Myanmar Crime Street,,,Marble Town,CF2 4BU,114.838417,-144.322304,W58173348,W30563119,W42028310,N78707075,E15669340,3,4,HH_LF2R1E,,,
DDR190314000963766762,DDR190314000681209082,43498698153,HH,Household,U,RD02,,129 Wishlist Taught Road,,,Ebooks Village,PJ8 1PF,24.991172,-171.304820,W77545969,N64252999,W79625244,N83560667,E59908169,5,2,HH_LF2R1E,,,
DDR190314000771870094,DDR190314000272085957,55409439909,HH,Household,U,RD04,,79 Owners Bridal Road,,,Nation Hamlet,SP4 7TM,132.208715,-97.143381,N39426592,E55525170,W68601993,E26328960,E17762469,2,2,HH_LF2R1E,,,
DDR190314000914798359,DDR190314000551339979,26082174982,HH,Household,U,RD06,,831 Brush Procedure Avenue,,,Workstation Hamlet,FB2 4ZB,107.36647,84.63882,N14835191,W58882990,W76680486,N29296178,E46601994,4,1,HH_LF2R1E,,,
DDR190314000831110882,DDR190314000375841408,18962382136,HH,Household,U,RD04,,198 Horizontal Motherboard Street,,,Corrections Village,NK3 8WN,-96.355060,-175.295253,N12023211,N20675480,N60129886,N97267229,N49989836,2,1,HH_LF2R1E,,,
DDR190314000509621402,DDR190314000745988787,53929904442,HH,Household,U,RD03,,117 Queensland Automobile Way,,,Motivated Village,SH4 8IF,-89.533270,1.532100,E94104432,W44428988,E50033565,W27126847,N43443077,5,1,HH_LF2R1E,,,
DDR190314000129417188,DDR190314000698274081,92321611659,HH,Household,U,RD05,,382 Tasks Theta Alley,,,Milwaukee Hamlet,QA9 9VQ,105.844589,29.528612,W69448356,N11694642,W59072741,N78597126,E82362668,4,5,HH_LF2R1E,,,
DDR190314000669192736,DDR190314000501591797,26930924290,HH,Household,U,RD02,,441 Appeals Bleeding Road,,,Clara Village,QE7 2IS,57.957851,-27.283662,N70128288,W95983869,N87540516,N80454853,E77476115,3,4,HH_LF2R1E,,,
DDR190314000426180627,DDR190314000228540842,95471303007,HH,Household,U,RD04,,242 Spectacular Basically Passage,,,Dash Hamlet,JO8 7NZ,128.885881,-52.18141,W69857561,E67751963,E25873533,E81722801,W39944384,5,3,HH_LF2R1E,,,
DDR190314000556100980,DDR190314000394411659,32012934662,HH,Household,U,RD04,,930 Near Supplement Street,,,Fundamentals Town,DM3 3FW,30.752860,-162.263124,W16591151,N35787676,N65987280,W91461075,N50527453,5,5,HH_LF2R1E,,,
DDR190314000358440933,DDR190314000741480515,57345225797,HH,Household,U,RD04,,229 Combine Jane Avenue,,,Valued Hamlet,VC1 8SA,177.128161,71.969941,E60376512,W89164003,W89286907,E87152562,W24246413,2,4,HH_LF2R1E,,,
DDR190314000934346386,DDR190314000532075249,54868025214,HH,Household,U,RD02,,404 Clinical Safe Alley,,,Fuzzy Village,NT5 9RO,55.191336,42.403744,N12293677,E11785620,W57890718,E98239980,E12514547,1,1,HH_LF2R1E,,,
DDR190314000914133428,DDR190314000625532283,83386229215,HH,Household,U,RD04,,157 Register Profits Road,,,Sectors Village,SN9 1MI,-124.408537,120.384669,W74492628,N53762265,E98274547,N65717718,N61983246,4,1,HH_LF2R1E,,,
DDR190314000740486677,DDR190314000843303327,64814304018,HH,Household,U,RD04,,448 Postal Earth Road,,,Base Town,XI3 7DP,-127.470530,17.753709,E97339740,W21200600,E11177346,E14074313,W13454844,2,1,HH_LF2R1E,,,
DDR190314000370042826,DDR190314000598715345,11053294955,HH,Household,U,RD06,,37 Cartridge Courtesy Passage,,,Saskatchewan City,FJ6 2CM,162.727914,-137.923454,E53382273,N55129979,W82602263,E21801078,W11339694,4,4,HH_LF2R1E,,,
DDR190314000524633920,DDR190314000798706848,23929534478,HH,Household,U,RD02,,185 Engine Dans Lane,,,Folk Hamlet,BG8 4YM,98.28483,-163.53622,E11899766,W98353368,E55855670,E79143491,N51163500,5,4,HH_LF2R1E,,,
DDR190314000808289834,DDR190314000314852361,55444038031,HH,Household,U,RD06,,790 Exempt Failures Way,,,Newspapers Village,AI1 2BC,140.71396,-87.122160,W15460530,N68497058,N80778316,N57693193,W64915215,1,4,HH_LF2R1E,,,
DDR190314000636403217,DDR190314000950248082,88322187682,HH,Household,U,RD06,,199 Zambia Regulated Passage,,,Pine City,QH4 9SM,99.655850,-170.669247,E48074424,E36654137,W71786613,E11728872,W19902771,1,1,HH_LF2R1E,,,
DDR190314000743753205,DDR190314000132570184,78962366607,HH,Household,U,RD04,,882 Applied Slovak Alley,,,Holders Village,DI3 4JI,-27.574787,-136.636588,W85511540,N12563612,W97308873,N63719731,E48912163,1,2,HH_LF2R1E,,,
DDR190314000890990959,DDR190314000921404139,39280187014,HH,Household,U,RD03,,607 Representation Insider Road,,,Lamp Town,ZQ4 5BT,-153.831748,-45.607024,E43875842,W36966378,E41570380,E14498850,E96067947,4,5,HH_LF2R1E,,,
DDR190314000346805146,DDR190314000498928162,49729780611,HH,Household,U,RD03,,614 Meal Feeding Street,,,Harm Town,AV1 9FF,-62.56229,26.755626,E75269175,E81347651,N94042405,N80035735,E81676777,3,5,HH_LF2R1E,,,
DDR190314000175268168,DDR190314000929123925,17551592910,HH,Household,U,RD04,,375 Interface Protecting Lane,,,Signs Village,HQ7 2WO,157.154333,-125.419959,N35170375,N11705131,W16657658,N63186708,E36745729,4,2,HH_LF2R1E,,,
DDR190314000237620729,DDR190314000738213901,17950527424,HH,Household,U,RD04,,540 Modes Nature Street,,,Hospitals Town,DO1 8PV,111.21499,118.811654,N78161720,N12034579,E23807540,E10347462,E26434025,3,4,HH_LF2R1E,,,
DDR190314000671427393,DDR190314000164788366,68131389776,HH,Household,U,RD04,,319 Germany Temporal Street,,,Themselves Hamlet,VD1 1LJ,101.694416,-34.480653,N95070942,N78827093,N45626045,E14930690,E59735241,5,5,HH_LF2R1E,,,
DDR190314000311258486,DDR190314000322663687,80557449965,HH,Household,U,RD04,,600 Brooks Mitchell Way,,,Brighton Hamlet,EV3 3YR,20.100881,-32.234260,E39070724,E28438556,W43485066,W94584774,N28448889,3,1,HH_LF2R1E,,,
DDR190314000551052110,DDR190314000328317560,35272064659,HH,Household,U,RD03,,995 Solar Limitations Lane,,,Error Hamlet,TF1 6ES,-127.409510,-57.11113,E66655118,W98723795,N26627342,E66370509,W12471833,4,4,HH_LF2R1E,,,
DDR190314000219015403,DDR190314000886840996,47089113452,HH,Household,U,RD05,,423 Bank Depends Avenue,,,Loaded City,BT6 6TX,112.420875,116.287463,E85263218,N61429596,N39068529,E84279605,N12083685,5,2,HH_LF2R1E,,,
DDR190314000684689408,DDR190314000200793691,89837742623,HH,Household,U,RD05,,442 Username Producing Avenue,,,White Hamlet,GY5 7ET,-168.813019,-151.504839,W95821028,E14517272,E43902093,W39196186,E93383902,1,5,HH_LF2R1E,,,
DDR190314000843752400,DDR190314000521896608,52358025870,HH,Household,U,RD06,,288 Reported Interviews Passage,,,Beverly Hamlet,PL8 6TV,158.132036,-12.379753,N28006791,W96596261,W33334795,E73956655,W45000886,1,4,HH_LF2R1E,,,
DDR190314000352842534,DDR190314000930177454,23239465224,HH,Household,U,RD03,,112 Haven Brief Alley,,,Yugoslavia City,WF5 4XQ,126.786910,-58.734724,N49060672,E55776699,W96301458,N24656992,W61536783,4,3,HH_LF2R1E,,,
DDR190314000733824877,DDR190314000388851514,45876539429,HH,Household,U,RD05,,326 Additional Supervisors Alley,,,Friends Town,VZ8 1DS,5.444576,22.255341,E31731929,N30191364,E51459286,N51946503,N52988873,5,5,HH_LF2R1E,,,
DDR190314000429749371,DDR190314000662668128,41850393023,HH,Household,U,RD04,,751 Ruby Camps Passage,,,Retrieved Village,WR8 4GP,-80.172162,11.54309,W22854168,N78622227,E39617519,E75491132,N26369665,3,2,HH_LF2R1E,,,
DDR190314000961210255,DDR190314000457507366,72878741479,HH,Household,U,RD02,,864 Shower Kitchen Lane,,,Increased Village,DQ8 5FO,155.484117,24.179566,E74068632,E66946117,N95931386,E91520777,W61177881,4,5,HH_LF2R1E,,,
DDR190314000249204612,DDR190314000489478510,17761702386,HH,Household,U,RD06,,111 Investigate European Avenue,,,Coordinated Village,CJ6 2TB,136.920104,-146.781879,W75651070,W45330918,W16387963,N96644330,E25629366,2,4,HH_LF2R1E,,,
DDR190314000573926956,DDR190314000442794887,79858688052,HH,Household,U,RD06,,559 Briefly Examples Avenue,,,Fetish Town,OF6 6TR,129.52289,75.461045,N77195146,N25668502,W64272335,W37618192,W49725485,3,3,HH_LF2R1E,,,
DDR190314000899189519,DDR190314000992395896,99606545954,HH,Household,U,RD06,,337 Candy Anti Passage,,,Textbooks Hamlet,NL2 4RO,-84.11882,-70.677611,N40809606,E55519049,E53215020,W21213505,E74038939,5,5,HH_LF2R1E,,,
DDR190314000612122340,DDR190314000169158220,29377105664,HH,Household,U,RD04,,798 Theory South Avenue,,,Discussion Hamlet,MJ7 8MG,-33.586770,111.216198,N20167937,E58337874,N25052561,E53783771,E63263067,3,2,HH_LF2R1E,,,
DDR190314000100317781,DDR190314000314008685,71940538623,HH,Household,U,RD05,,49 Responsible Legs Way,,,Exploration Hamlet,TU9 5NL,-61.525410,164.156518,N40023561,W11471577,W90234722,W30882444,N58260393,5,4,HH_LF2R1E,,,
DDR190314000468600777,DDR190314000440203380,77564331285,HH,Household,U,RD05,,953 Operated Robin Lane,,,Makers City,TH9 1RI,-70.257360,136.57004,W30394028,N43368137,E39927913,W77310961,N21473541,4,4,HH_LF2R1E,,,
DDR190314000576299524,DDR190314000974853286,43945927907,HH,Household,U,RD02,,944 Clearly Operating Passage,,,Loan Hamlet,RP7 8RD,90.189797,177.24020,N23256864,N96468699,N16567579,E54874889,N23781147,3,3,HH_LF2R1E,,,
DDR190314000348633042,DDR190314000617851217,55235929824,HH,Household,U,RD05,,102 Gangbang Spokesman Road,,,Notebook Hamlet,GX2 8NK,-96.785497,5.284453,E32783261,N52589568,N54515777,N67203537,W78762331,2,5,HH_LF2R1E,,,
DDR190314000894473431,DDR190314000274620645,89897150699,HH,Household,U,RD05,,782 Develops Cocks Passage,,,Mature Village,EL9 3AA,-155.685443,170.63241,W55742299,N93074436,W69469003,N34441834,W58086542,4,3,HH_LF2R1E,,,
DDR190314000386369559,DDR190314000697331414,31832588972,HH,Household,U,RD02,,611 Boxing Comment Street,,,Button City,RF4 1BP,64.30002,-173.906261,W41319372,W87374734,W92399660,W73531670,N66433014,5,1,HH_LF2R1E,,,
DDR190314000530644342,DDR190314000510128718,86684336343,HH,Household,U,RD03,,796 Cult Borough Way,,,Properly Village,UU9 6UF,-39.138466,-156.457075,N24133196,E38101558,W61290939,W58629561,E33100805,5,1,HH_LF2R1E,,,
DDR190314000143267671,DDR190314000921072777,32318870430,HH,Household,U,RD06,,167 Ripe Speeches Road,,,Adjusted Village,VM2 1FS,3.706208,-85.908505,N23618956,E74875196,W60537317,N61002134,W49395660,2,3,HH_LF2R1E,,,
DDR190314000559916702,DDR190314000125245568,77226556942,HH,Household,U,RD05,,931 Tags Gamecube Alley,,,Medium Town,UH5 4AW,-133.634149,-124.478007,W65427985,W18218685,W96563223,W20572298,W93890964,5,2,HH_LF2R1E,,,
DDR190314000203669228,DDR190314000764595826,77817933882,HH,Household,U,RD06,,663 Hello Popularity Road,,,Formed City,ZM8 4GV,33.351586,-136.307768,W71240251,N82614089,W64636402,N97421931,N26951388,4,2,HH_LF2R1E,,,
DDR190314000765918900,DDR190314000318872280,26813501158,HH,Household,U,RD06,,363 Descending Basics Street,,,Leisure Town,OM3 2BH,2.283882,-140.997077,W10730203,N70751634,W81816769,W38101765,W99386430,2,4,HH_LF2R1E,,,
DDR190314000838720266,DDR190314000888449241,38279967176,HH,Household,U,RD06,,790 Processes Surveys Lane,,,Regards Town,QF4 5EV,91.944837,57.563545,E75000745,N87994339,E76932668,N53499775,W16650119,2,1,HH_LF2R1E,,,
DDR190314000398122176,DDR190314000739979682,85638457944,HH,Household,U,RD06,,810 Entertainment Preceding Passage,,,Lips Town,BO3 3WX,-138.91061,-81.242203,N90866856,N99708233,W91590083,N73182064,E23549978,5,5,HH_LF2R1E,,,
DDR190314000240545559,DDR190314000968103968,96851667183,HH,Household,U,RD04,,182 Rochester Consistent Alley,,,Vital Hamlet,DS5 8LW,78.760334,-147.878259,W16041989,E45583810,W60417637,W77186143,N85859425,2,5,HH_LF2R1E,,,
DDR190314000205300243,DDR190314000280466444,95412212619,HH,Household,U,RD06,,287 Graphic Document Alley,,,Mazda Hamlet,LV8 6FC,-86.439620,-130.662896,E90847815,E73122915,W60949233,W23778918,W98231290,3,2,HH_LF2R1E,,,
DDR190314000408524182,DDR190314000764621372,84244940885,HH,Household,U,RD06,,381 Pleasant Exclude Way,,,Unity Village,AT7 2NM,42.853164,95.976063,W31073552,N45281359,E19629398,E40155134,N97690923,3,5,HH_LF2R1E,,,
DDR190314000194977350,DDR190314000993833127,19178904056,HH,Household,U,RD03,,380 Lined Complicated Road,,,Participants City,EK3 2GX,-102.390236,-125.21557,N97888780,W94801466,W22018348,E76567058,E84260522,2,3,HH_LF2R1E,,,
