UPRN,ESTAB_UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY,CE_SECURE,PRINT_BATCH
44257001957,21423296331,HH,Household,U,RD03,,706 Handpick Regally Way,,,Motto City,JM4 2SS,-127.6791,-14.2868,E82701028,E95902653,E73888429,E86364226,E15119126,2,5,HH_QFNR2E,,,0,0,22
22215387902,51560324336,HH,Household,U,RD03,,562 Gestate Lanky Street,,,Debunk Town,NV3 5HP,-176.2476,8.5169,E48935307,E66289388,E46873905,E47228072,E68587814,2,1,HH_QFNR2E,,,0,0,87
75960481454,42983089948,HH,Household,U,RD04,,47 Parsley Sulfite Road,,,Paragraph Town,XE8 2KR,64.4304,123.7113,E37923271,E93675305,E33915981,E87990253,E39453723,3,1,HH_QFNR2E,,,0,0,30
66767381149,86128255535,HH,Household,U,RD04,,456 Slug Headset Way,,,Portable Hamlet,FZ9 6LR,-93.5261,175.1680,E28602804,E52802630,E98023202,E43339133,E88854259,1,3,HH_QFNR2E,,,0,0,33
17269960280,23161437808,HH,Household,U,RD05,,799 Badland Unthread Alley,,,Grief City,RH3 4TY,-73.6669,133.6152,E52646518,E48312285,E82411612,E94636809,E28601269,2,2,HH_QFNR2E,,,0,0,57
36773617822,63219150197,HH,Household,U,RD05,,593 Unlawful Shrouded Lane,,,Excitable Hamlet,XJ4 9FV,40.9382,-133.3266,E35848584,E90028053,E58400262,E68170920,E23060079,1,4,HH_QFNR2E,,,0,0,64
69160841635,23325952930,HH,Household,U,RD05,,239 Espionage Ridden Lane,,,Panther Hamlet,IF4 5FC,141.8231,69.4194,E89453366,E12897646,E97694401,E79987708,E50750471,4,3,HH_QFNR2E,,,0,0,14
49544598929,26912755848,HH,Household,U,RD02,,727 Hacksaw Overpass Road,,,Tusk Town,YJ1 5AS,-103.9093,146.2617,E69281462,E37801096,E65283908,E26677206,E62093589,2,4,HH_QFNR2E,,,0,0,19
58485861714,29585819049,HH,Household,U,RD05,,833 Relocate Deodorant Way,,,Agnostic Hamlet,YE2 4SA,89.6756,90.7750,E50340881,E49947826,E17705343,E40526563,E89949551,5,5,HH_QFNR2E,,,0,0,59
55092793980,78546747546,HH,Household,U,RD05,,798 Humiliate Reckless Road,,,Gazing City,JV2 6GL,-125.6389,81.3902,E57320468,E39487843,E76868969,E21171698,E66520335,2,5,HH_QFNR2E,,,0,0,28
19981310330,99284532781,HH,Household,U,RD06,,125 Tactics Pledge Way,,,Unwoven Town,OJ7 7IA,67.5925,-115.8123,E99862502,E47037138,E15672315,E92750587,E22483113,4,3,HH_QFNR2E,,,0,0,26
61201805438,82619748972,HH,Household,U,RD05,,313 Operable Splice Road,,,Spoiler Town,TH5 8PC,179.8730,-170.4332,E34368199,E84567214,E22599453,E48258787,E55056034,1,5,HH_QFNR2E,,,0,0,76
88261236716,58142193051,HH,Household,U,RD05,,282 Genre Subsiding Lane,,,Galleria Hamlet,OA5 4VR,-131.3070,31.4463,E12419454,E98000787,E68874221,E83298056,E27903368,5,5,HH_QFNR2E,,,0,0,83
20813750079,12423700959,HH,Household,U,RD02,,526 Observing Trowel Avenue,,,Prayer Village,YS7 6PQ,142.1046,13.3258,E66957551,E15897891,E24357272,E47235518,E18442540,2,1,HH_QFNR2E,,,0,0,16
77713543962,16938511179,HH,Household,U,RD02,,13 Ligament Street Avenue,,,Routine Town,ZB1 9LP,167.8801,-109.5859,E22385139,E70123891,E29014122,E18943382,E41566549,4,1,HH_QFNR2E,,,0,0,63
62729309488,93479902853,HH,Household,U,RD06,,649 Epileptic Opal Road,,,Nervous Hamlet,DF7 1CI,176.5077,92.6214,E28245836,E68867143,E80212530,E90533206,E81142134,2,1,HH_QFNR2E,,,0,0,10
96886184370,21660124573,HH,Household,U,RD02,,569 Purr Handful Lane,,,Acts Village,YV7 3OH,-142.4613,-6.2613,E61986794,E98754232,E24444063,E59994701,E93537948,5,5,HH_QFNR2E,,,0,0,42
41553932982,59019988141,HH,Household,U,RD02,,238 Unsafe Paycheck Way,,,Cut Village,SV5 9FR,-36.6175,-73.2566,E23601664,E20998805,E28015760,E27929126,E53606644,4,4,HH_QFNR2E,,,0,0,75
24046510485,20549154331,HH,Household,U,RD03,,615 Serotonin Balcony Road,,,Campus Town,YN3 7RO,-159.7811,-98.8159,E71738071,E48698362,E42956754,E94948465,E26647987,3,1,HH_QFNR2E,,,0,0,92
22018628143,48897046978,HH,Household,U,RD05,,248 Easter Pastime Alley,,,Steadfast City,EE1 1DJ,77.3339,-57.1641,E67279314,E41355353,E47461209,E46353104,E97669292,3,4,HH_QFNR2E,,,0,0,3
84292102033,63708509286,HH,Household,U,RD05,,724 Liking Erratic Street,,,Fondue Hamlet,YQ4 5RF,-3.6124,-106.2915,E24014833,E57113778,E47989740,E24108949,E30049127,1,1,HH_QFNR2E,,,0,0,13
38438811030,99715600182,HH,Household,U,RD04,,296 Sandbox Replay Passage,,,Uncle City,VC7 3BV,-145.3158,-110.6039,E73981532,E16850205,E88803160,E56136197,E84637433,4,2,HH_QFNR2E,,,0,0,16
48081749520,85439698218,HH,Household,U,RD06,,470 Antsy Smith Lane,,,Pupil City,MU5 7QL,33.8158,111.1709,E57714456,E14618666,E11947617,E32852730,E23535538,5,2,HH_QFNR2E,,,0,0,37
49316072389,99999855839,HH,Household,U,RD06,,21 Overhang Unopposed Street,,,Handshake Hamlet,KK4 5XM,106.6064,18.9710,E65000930,E42442290,E79975055,E28268384,E58872359,1,5,HH_QFNR2E,,,0,0,27
87131289876,45552222930,HH,Household,U,RD02,,578 Strenuous Winnings Avenue,,,Nicotine Hamlet,JH4 1KN,77.3737,-22.2300,E39932943,E87090223,E28944808,E50880632,E65974681,4,2,HH_QFNR2E,,,0,0,38
30274134573,26093727525,HH,Household,U,RD05,,402 Venomous Profusely Passage,,,Barrier City,QT5 1ZI,132.7861,-120.4843,E70335673,E35588415,E94155308,E73077974,E79086493,5,2,HH_QFNR2E,,,0,0,36
33324038527,39072759299,HH,Household,U,RD04,,604 Banking Bondless Alley,,,Afterglow Town,BM6 8DS,14.7693,-46.7040,E36996521,E96395026,E87685037,E57369936,E40895696,4,4,HH_QFNR2E,,,0,0,32
84292141997,80332264005,HH,Household,U,RD02,,893 Shorts Gutter Way,,,Parasail Village,WR8 5CV,160.5466,-176.2153,E99108722,E55884097,E74004546,E76576449,E31376078,5,2,HH_QFNR2E,,,0,0,97
85492874861,16635001782,HH,Household,U,RD04,,330 Starboard Catalog Way,,,Retaliate City,DI1 3AN,12.9034,-117.3858,E70700826,E40393927,E33127211,E33063056,E51972671,3,5,HH_QFNR2E,,,0,0,54
45841166404,13514650116,HH,Household,U,RD05,,491 Unstitch Deed Road,,,Kerosene Town,ZW5 1NY,-132.5945,-62.1774,E68657544,E63291410,E48171016,E38763594,E64451553,5,1,HH_QFNR2E,,,0,0,74
98203875446,86067016987,HH,Household,U,RD03,,640 Swirl Scrabble Street,,,Basis Village,WW2 7KX,58.2585,-179.6841,E47148663,E25256012,E74798141,E83593553,E63201950,4,1,HH_QFNR2E,,,0,0,84
27151814920,98842578486,HH,Household,U,RD06,,769 Juror Figure Alley,,,Overshot Hamlet,CS3 8SU,-103.9406,80.3492,E69542808,E28597907,E41173519,E83543747,E41533103,5,4,HH_QFNR2E,,,0,0,67
43607180558,20150777949,HH,Household,U,RD05,,847 Synapse Chunk Way,,,Dwarf Hamlet,LB9 8VY,-174.8952,-166.9644,E63125841,E23172560,E61974109,E73515541,E17556861,2,1,HH_QFNR2E,,,0,0,41
72816424591,20374836923,HH,Household,U,RD02,,426 Deem Halt Way,,,Profanity Town,WU3 5NP,-2.2815,39.5672,E21692640,E47267884,E54824426,E80295665,E84279178,5,4,HH_QFNR2E,,,0,0,67
10743145775,48193193984,HH,Household,U,RD06,,816 Dimple Onscreen Road,,,Sulk Village,GJ5 6SI,-132.5194,-113.8022,E55494563,E43755823,E22139176,E18637877,E99980743,5,5,HH_QFNR2E,,,0,0,21
16883029462,44412202715,HH,Household,U,RD06,,551 Laurel Lively Way,,,Harsh Town,WC3 6AK,-72.1548,-96.1862,E30838194,E73663063,E41602239,E44892392,E29061983,3,1,HH_QFNR2E,,,0,0,46
33201282954,97976941195,HH,Household,U,RD05,,654 Antarctic Irrigate Lane,,,Brought Town,KP3 5NH,133.8474,-149.9020,E73668421,E53453423,E27008906,E50847022,E43517249,4,2,HH_QFNR2E,,,0,0,32
15289729740,40342622578,HH,Household,U,RD06,,635 Derby Creamer Street,,,Immerse Hamlet,OP7 9OH,92.1471,62.3157,E18427785,E32028506,E84000676,E34519609,E47267608,2,1,HH_QFNR2E,,,0,0,55
64979031376,87106271019,HH,Household,U,RD06,,95 Disgrace Unsaid Passage,,,Yelling Village,VQ4 9PA,10.1082,124.9226,E96755867,E13241154,E74808820,E36256322,E26729930,5,1,HH_QFNR2E,,,0,0,47
76505223921,67539372319,HH,Household,U,RD02,,103 Uncover Prenatal Alley,,,Matador City,BS5 9KM,143.7604,130.7709,E98029219,E93500586,E90836846,E31746530,E77729944,5,4,HH_QFNR2E,,,0,0,71
21030739956,25889056814,HH,Household,U,RD03,,920 Entourage Poison Lane,,,Policy City,XJ1 3VZ,-170.3283,176.8792,E32164261,E63414163,E26288086,E94330808,E61745773,2,5,HH_QFNR2E,,,0,0,38
92178288996,72569756866,HH,Household,U,RD03,,516 Breeze Clapping Avenue,,,Wildland Village,HP8 5EI,62.5565,-27.6687,E90865672,E87018343,E24659903,E63270170,E18691348,5,3,HH_QFNR2E,,,0,0,15
72369595596,92313089807,HH,Household,U,RD04,,418 Gave Scraggly Road,,,Granola Village,AZ5 6NT,-114.1668,-69.2222,E39027325,E75896584,E18959190,E92831703,E56805981,2,5,HH_QFNR2E,,,0,0,57
21242002267,42539168682,HH,Household,U,RD05,,49 Basically Ninetieth Lane,,,Oxidant City,CG7 9DV,-134.1428,-159.6003,E37046884,E91360711,E90243455,E37620380,E37785037,3,3,HH_QFNR2E,,,0,0,19
33522074074,39076631681,HH,Household,U,RD06,,710 Data Hacked Road,,,Parade Town,HY3 3ZT,-123.9829,-148.6990,W11812524,W52741424,W31760583,W83770069,W99536129,5,5,HH_QFNR2W,,,0,0,46
68720955492,40547033729,HH,Household,U,RD06,,637 Case Backtalk Road,,,Spouse Town,KF4 9VB,-164.1462,-48.3633,W72516260,W33902351,W18388274,W42762505,W33745418,5,5,HH_QFNR2W,,,0,0,4
62391857466,56060111584,HH,Household,U,RD05,,389 Facelift Favored Road,,,Stoppable Hamlet,OF8 7HH,-133.8399,-158.8159,W59842763,W83402342,W66454917,W61347839,W57294842,4,3,HH_QFNR2W,,,0,0,33
28274789090,65870825970,HH,Household,U,RD04,,82 Steersman Operator Street,,,Gloater Village,UG9 4NY,-85.5248,42.5776,W84237290,W42074281,W65178265,W85241263,W85159381,5,5,HH_QFNR2W,,,0,0,56
30073372121,14650391983,HH,Household,U,RD04,,56 Darkened Aflutter Passage,,,Monetary City,VE6 7XG,-34.8960,-132.7989,W87116870,W38056362,W84301249,W40744240,W17491983,3,1,HH_QFNR2W,,,0,0,46
81527952305,51357554340,HH,Household,U,RD04,,684 Gathering Stoneware Road,,,Vividness Village,QX9 4FB,76.5487,49.3329,W19741271,W58225098,W10764929,W93774565,W33950804,5,1,HH_QFNR2W,,,0,0,76
73444833774,98099267237,HH,Household,U,RD02,,41 Large Sterile Passage,,,Actress Town,SV5 9XI,-67.9652,-158.6072,W75012028,W35143931,W63510081,W62987610,W49165295,2,2,HH_QFNR2W,,,0,0,10
94251768928,20245053507,HH,Household,U,RD04,,144 Moonrise Mocha Alley,,,Diagram Hamlet,YT4 9WJ,-68.1660,162.2840,W21651747,W61721727,W89211750,W80026152,W65131577,5,4,HH_QFNR2W,,,0,0,17
45851400571,11752811302,HH,Household,U,RD06,,40 Buffing Repose Way,,,Overstep Village,CE9 6IR,22.3605,-139.8643,W91137507,W10410108,W58797618,W63186486,W33242367,1,2,HH_QFNR2W,,,0,0,72
73515734573,75682211336,HH,Household,U,RD02,,216 Unleveled Periscope Way,,,Proponent Town,LE9 9TG,110.2919,-69.1181,W97531259,W41494528,W50141372,W55438655,W12280169,2,1,HH_QFNR2W,,,0,0,23
38707996815,56954102544,HH,Household,U,RD02,,189 Florist Narrow Avenue,,,Quartet Town,NE9 7LS,-26.1820,180.8237,W91569148,W31820462,W86861480,W93836584,W30313248,1,3,HH_QFNR2W,,,0,0,94
63856449527,56859328163,HH,Household,U,RD06,,405 Emoticon Playpen Avenue,,,Barrel Hamlet,UQ7 1VK,-41.8651,112.2529,W14443301,W70927861,W62455250,W24477264,W87914767,2,3,HH_QFNR2W,,,0,0,67
98593959264,46102398570,HH,Household,U,RD05,,202 Underpaid Situation Street,,,Swept Town,YL9 7DS,-155.3984,40.3525,W25973867,W64308966,W26458154,W96615550,W54882744,5,5,HH_QFNR2W,,,0,0,60
63648323524,45679500761,HH,Household,U,RD03,,909 Levitator Earplugs Passage,,,Utensil City,SA5 7UV,-84.7781,-31.1172,W20510650,W89918193,W69472039,W23387287,W45602550,4,1,HH_QFNR2W,,,0,0,44
91774363958,58168198660,HH,Household,U,RD05,,513 Licorice Kite Lane,,,Pounce Village,BD2 9VO,-50.5156,71.8619,W59934787,W60599380,W24792372,W40013390,W87913978,4,3,HH_QFNR2W,,,0,0,1
85179743747,73628890745,HH,Household,U,RD03,,322 Liability Catalog Street,,,Spotted City,DJ7 1BS,-49.1756,-82.4641,W59843070,W40639625,W16576023,W25236185,W24445905,1,2,HH_QFNR2W,,,0,0,21
52970577891,79800552134,HH,Household,U,RD05,,14 Overshot Fasting Street,,,Blabber Hamlet,IB7 6VI,-74.7923,128.4570,W71967042,W37324067,W57351027,W26721160,W97262338,2,5,HH_QFNR2W,,,0,0,30
41586347969,22188585430,HH,Household,U,RD05,,500 Haven Chewer Passage,,,Myth Village,VA1 8TK,-9.5089,-63.8111,W93592792,W17051363,W10040554,W63276695,W39588434,5,4,HH_QFNR2W,,,0,0,53
89176899965,74998028266,HH,Household,U,RD02,,167 Carload Dismiss Avenue,,,Qualm Village,DS5 1YP,-42.5248,-169.1094,W58884900,W87170129,W82711046,W51979951,W26254904,3,4,HH_QFNR2W,,,0,0,61
37996263695,73358690088,HH,Household,U,RD03,,603 Doorway Provoking Road,,,Deluxe Town,BO7 6ZI,-7.9267,-14.7414,W52818282,W92642290,W28206410,W62204329,W99697309,2,3,HH_QFNR2W,,,0,0,74
17098201951,78631108281,HH,Household,U,RD05,,58 Rehydrate Shape Street,,,Silicon Town,HO2 8ZT,82.8318,37.7850,W38774240,W69324896,W59437258,W63371123,W69950360,4,3,HH_QFNR2W,,,0,0,74
20631994708,94195524072,HH,Household,U,RD04,,925 Sandy Afoot Alley,,,Venue Hamlet,UM4 6KL,42.4067,179.9987,W78496717,W66127841,W50297283,W96948112,W47072717,2,2,HH_QFNR2W,,,0,0,69
91110428692,23861990592,HH,Household,U,RD05,,529 Tightness Deferred Avenue,,,Foil Village,ZI2 9MF,-28.8766,-4.3423,W77766169,W38489850,W24058157,W19287937,W10835544,4,3,HH_QFNR2W,,,0,0,32
44509582746,15329295076,HH,Household,U,RD03,,814 Observing Rendering Lane,,,Hatbox Hamlet,SY8 4AC,36.5209,53.3811,W85532054,W62075367,W96688390,W66419075,W38017628,4,2,HH_QFNR2W,,,0,0,5
52084502035,81057172086,HH,Household,U,RD03,,405 Trusting Anyway Road,,,Goofiness Hamlet,OB8 6FQ,50.7923,39.3268,W73303256,W73323517,W83428881,W95675491,W82112407,3,4,HH_QFNR2W,,,0,0,49
79434892394,29579346961,HH,Household,U,RD06,,407 Overlook Undone Alley,,,Game Village,GI7 2MC,111.8923,-128.1057,W88512293,W61770702,W66741743,W88113237,W95995670,2,3,HH_QFNR2W,,,0,0,53
60367551396,37120010013,HH,Household,U,RD02,,702 Pretense Nuzzle Avenue,,,Aloof Village,SY2 3XW,-150.1729,-7.1087,W74636912,W11506449,W58847476,W11499353,W33800471,1,4,HH_QFNR2W,,,0,0,35
69138458175,81811577456,HH,Household,U,RD06,,894 Synergy Fragment Avenue,,,Traitor Village,PU3 1AD,-83.1284,81.5250,W83308630,W65354325,W99512145,W50713896,W14245975,4,5,HH_QFNR2W,,,0,0,76
76465655866,86792661080,HH,Household,U,RD04,,673 Oozy Good Avenue,,,Victory City,OE6 1WI,-12.4617,-4.8499,W30482210,W83997283,W11517802,W69849487,W63658240,3,5,HH_QFNR2W,,,0,0,25
26684623595,60214857854,HH,Household,U,RD02,,153 Flatness Snooze Avenue,,,Splotchy Village,SK3 3CD,-178.3781,-103.8197,W21745980,W23421829,W43258522,W50249003,W46089538,5,4,HH_QFNR2W,,,0,0,63
44334897915,81998521425,HH,Household,U,RD03,,93 Getaway Backside Alley,,,Crier Town,QO7 8FB,-35.3258,-78.2399,W40875133,W42458420,W78319591,W32686678,W84587403,5,3,HH_QFNR2W,,,0,0,5
88931094799,87505383840,HH,Household,U,RD05,,747 Sedation Unearned Lane,,,Deed Village,PD2 2IZ,-105.9184,-121.5795,W21301261,W53952016,W77724718,W58161637,W12863457,3,3,HH_QFNR2W,,,0,0,49
85905970406,44059443178,HH,Household,U,RD06,,413 Skeletal Symptom Alley,,,Reverse City,ZW9 2MY,151.7230,-12.1949,W37028624,W40012698,W38367849,W81929148,W22059654,5,3,HH_QFNR2W,,,0,0,33
80398070965,87571840273,HH,Household,U,RD06,,953 Swivel Plaster Avenue,,,Mossy Village,RO4 5CB,-11.8125,62.2743,W43259163,W36620599,W25210248,W34186152,W48001625,1,5,HH_QFNR2W,,,0,0,35
22519488677,85091553613,HH,Household,U,RD02,,670 Backspace Disbelief Passage,,,Atrocious Hamlet,LD6 2HH,2.1928,169.2354,W15614397,W26581993,W91819829,W52436649,W37391837,5,1,HH_QFNR2W,,,0,0,12
96275334399,51423550741,HH,Household,U,RD04,,484 Eloquence Scallop Alley,,,Nervy Hamlet,QS7 8QK,25.4963,-93.5909,W55418847,W61391950,W23581594,W78052882,W98649690,3,5,HH_QFNR2W,,,0,0,30
36151878944,23728183855,HH,Household,U,RD05,,556 Matcher Liking Avenue,,,Crinkle Village,NG1 4BJ,31.1653,-26.1171,W66686988,W51183792,W51515979,W68397001,W41288959,1,3,HH_QFNR2W,,,0,0,67
11873575564,96108188746,HH,Household,U,RD05,,931 Astonish Huntress Road,,,Jubilance Village,GZ1 3RZ,-4.8851,-49.7579,W73104493,W74185546,W11583560,W57732734,W97236738,4,4,HH_QFNR2W,,,0,0,17
57174900160,66611810290,HH,Household,U,RD03,,182 Catnip Mustiness Avenue,,,Stew Town,XI7 2PE,-17.6204,-99.8732,W44867138,W20546694,W97239137,W59999523,W67085219,3,2,HH_QFNR2W,,,0,0,50
99971756191,99658089308,HH,Household,U,RD05,,959 Marital Citation Way,,,Magnitude Town,JI6 9JG,178.3158,-36.6591,W64715163,W28716749,W96215875,W68946837,W26888824,5,2,HH_QFNR2W,,,0,0,30
66323574096,93572711509,HH,Household,U,RD05,,769 Mortician Monastery Alley,,,Existing Town,ES7 8ZY,-157.4644,-18.9879,W57829027,W67254661,W79223691,W60367001,W47119197,4,1,HH_QFNR2W,,,0,0,6
90190822942,91774808341,HH,Household,U,RD03,,772 Strainer Empirical Avenue,,,Cameo City,FO4 2CD,72.4771,173.8483,W14106123,W47978347,W33971269,W30805599,W41187079,5,2,HH_QFNR2W,,,0,0,43
31779293420,42428806459,HH,Household,U,RD02,,756 Unrigged Landmass Lane,,,Graduate City,SM7 2SQ,125.9659,-116.8047,W16493013,W10820644,W58220259,W96595339,W84724774,4,3,HH_QFNR2W,,,0,0,27
53440411774,98233503443,HH,Household,U,RD03,,343 Context Ranked Passage,,,Drown Town,VU3 6KS,-79.4100,-97.7485,W44987949,W83480029,W50378486,W40447197,W81937342,2,5,HH_QFNR2W,,,0,0,23
98142959973,70340202810,HH,Household,U,RD05,,134 Fled Oxidizing Street,,,Petticoat Town,GV6 5EM,166.8968,148.6151,W54440637,W44552509,W74120312,W57076732,W96696909,1,1,HH_QFNR2W,,,0,0,26
44603044072,83629872952,HH,Household,U,RD02,,625 Motive Unblessed Street,,,Pleat Hamlet,MK9 7HX,-98.3757,-74.2400,W40011951,W33603180,W12626828,W46508411,W20932353,1,2,HH_QFNR2W,,,0,0,9
31971095149,20246085962,HH,Household,U,RD02,,222 Lullaby Stooge Road,,,Grandkid Village,KK8 8NL,-39.3984,54.6993,W91581347,W61348394,W11203269,W28596200,W46959780,2,5,HH_QFNR2W,,,0,0,19
80151235248,62191692283,HH,Household,U,RD02,,998 Starry Entree Passage,,,Automatic Village,AK2 4SB,-81.6159,-134.3277,W93844263,W85293746,W84355275,W90310814,W97362776,3,1,HH_QFNR2W,,,0,0,49
95359842324,95825523921,HH,Household,U,RD04,,555 Nebula Dizzy Avenue,,,Epiphany Village,RB6 3YD,-175.9786,148.6251,W39716196,W53898834,W57453732,W77753781,W17430938,4,5,HH_QFNR2W,,,0,0,7
92565135947,20642821946,HH,Household,U,RD03,,221 Human Citizen Way,,,Untangled City,KM5 2VZ,-173.8717,-42.6175,W20814507,W93949753,W42369921,W58886851,W99340014,2,1,HH_QFNR2W,,,0,0,72
63221629019,67518849215,HH,Household,U,RD04,,807 Payment Skittle Avenue,,,Absently Village,KZ2 5IV,64.9869,-96.4499,W57356481,W53821696,W11463778,W12598712,W94035694,4,1,HH_QFNR2W,,,0,0,49
13955510388,52787289033,HH,Household,U,RD04,,817 Magical Tackle Way,,,Relearn Village,LQ8 6RG,-13.6659,-176.4432,W74613752,W18425510,W29442017,W21955828,W51810913,3,2,HH_QFNR2W,,,0,0,9
22382752773,31386883899,HH,Household,U,RD03,,58 Amused Roman Road,,,Modify Hamlet,ZJ2 9QA,115.9084,140.4486,W10751661,W66853620,W85367044,W23744801,W65282793,1,2,HH_QFNR2W,,,0,0,94
82713499693,30138904543,HH,Household,U,RD05,,375 Tackling Plural Alley,,,Relearn Hamlet,WD4 8VB,-112.5513,-140.5165,W56972526,W16988336,W76589788,W74099330,W72614648,5,5,HH_QFNR2W,,,0,0,67
62839987599,84231048067,HH,Household,U,RD02,,637 Wick Hazelnut Way,,,Legroom City,QX8 3UO,99.8574,-99.7365,W67908803,W71400793,W33407396,W63857542,W53383268,3,3,HH_QFNR2W,,,0,0,25
15181280052,54410317667,HH,Household,U,RD04,,555 Reselect Frill Lane,,,Boat Town,UZ6 9HO,52.8769,-44.9568,W71559962,W57728238,W40746002,W40489212,W57627613,4,2,HH_QFNR2W,,,0,0,59
61506158889,58965594361,HH,Household,U,RD02,,514 Coliseum Theme Lane,,,Devious City,AE6 7JN,-31.9174,-131.9512,W63826961,W76183949,W76429458,W56224614,W27876494,5,1,HH_QFNR2W,,,0,0,64
45676325274,95832464094,HH,Household,U,RD03,,573 Definite Wildlife Avenue,,,Constant Town,NY5 2UU,-23.3691,-117.9624,W28654393,W56365443,W76996284,W81243971,W41766325,2,2,HH_QFNR2W,,,0,0,63
22895273973,32836322213,HH,Household,U,RD02,,185 Defiance Liability Road,,,Blandness Town,MH8 9LD,140.2107,-63.9863,W99256294,W18473154,W22858727,W15005399,W11020073,2,3,HH_QFNR2W,,,0,0,30
45336186676,93075943012,HH,Household,U,RD04,,159 Sabbath Tasting Way,,,Worried Town,VC1 2QI,-79.1818,-27.8239,W58892109,W36818760,W79304929,W91725550,W62608572,1,1,HH_QFNR2W,,,0,0,72
24375258380,62443446955,HH,Household,U,RD03,,252 Nanometer Regretful Passage,,,Sudden City,YO9 6WU,-156.4236,-35.4827,W97545297,W35598080,W10346679,W72941696,W30339945,2,4,HH_QFNR2W,,,0,0,10
44220873424,53283416996,HH,Household,U,RD05,,274 Amniotic Clobber Lane,,,Dwarf City,YL7 9GJ,-130.1367,-180.8768,W24857353,W88291035,W92233673,W72033389,W39678571,2,1,HH_QFNR2W,,,0,0,3
21659444098,50760133906,HH,Household,U,RD02,,651 Sherry Gondola Avenue,,,Roundup Town,YA4 7AM,-91.6328,-4.6592,W79498809,W74331111,W26678646,W49526837,W21057123,4,3,HH_QFNR2W,,,0,0,6
89001972920,23249956845,HH,Household,U,RD06,,97 Stage Handclap Way,,,Paving Hamlet,CP5 4XX,91.1396,-124.4129,W43593410,W51608372,W45240822,W43651289,W56390251,4,3,HH_QFNR2W,,,0,0,15
87622464040,65025373201,HH,Household,U,RD05,,157 Street Unworthy Street,,,Baking Hamlet,PX3 5RT,-179.6870,129.8099,W60066166,W56870881,W84582546,W18928731,W53041037,1,4,HH_QFNR2W,,,0,0,24
40362712377,26267731894,HH,Household,U,RD04,,335 Unfrozen Bleach Street,,,Devotee Hamlet,IO5 4NF,97.2320,19.4868,W48128384,W85555775,W74968300,W19058616,W30899588,2,3,HH_QFNR2W,,,0,0,31
74652757814,53735700087,HH,Household,U,RD06,,846 Upswing Gyration Alley,,,Reapprove Hamlet,IK2 8LM,43.5799,137.7165,W68658869,W14382128,W41044727,W85620703,W46576097,2,4,HH_QFNR2W,,,0,0,14
36458030293,12539737141,HH,Household,U,RD06,,413 Renewably Disaster Passage,,,Tamper Town,HE8 2WO,155.8281,160.9047,W44090146,W25361221,W73202377,W97968525,W33458972,3,3,HH_QFNR2W,,,0,0,99
33494419720,38419603313,HH,Household,U,RD04,,291 Prankster Skittle Alley,,,Revivable City,QH6 6VR,1.1839,-167.9755,W91964517,W19103098,W99865524,W64097466,W49694541,2,3,HH_QFNR2W,,,0,0,48
87759827026,46318258905,HH,Household,U,RD03,,480 Percolate Skeptic Street,,,Boondocks Village,JJ7 9HD,157.9646,76.3252,W85921630,W42666021,W37178763,W46623126,W71661641,3,3,HH_QFNR2W,,,0,0,17
80478199813,91032470020,HH,Household,U,RD05,,12 Nursery Rift Lane,,,Selector Village,HJ5 9QB,-143.7737,176.9685,W50117815,W16294175,W36901825,W15307074,W39814404,4,5,HH_QFNR2W,,,0,0,82
50831254130,15115705647,HH,Household,U,RD03,,14 Ranking Slander Lane,,,Surreal Village,JS9 7WG,149.3265,-85.6577,W11026017,W48640934,W92526447,W45729174,W89778180,2,1,HH_QFNR2W,,,0,0,92
37063199072,47082862677,HH,Household,U,RD03,,675 Voucher Stoplight Avenue,,,Applaud Town,XD2 2YP,-1.8741,-94.7166,W50651432,W21150874,W29062323,W82621800,W91374354,4,2,HH_QFNR2W,,,0,0,25
40074044069,36638128048,HH,Household,U,RD02,,672 Raft Simile Avenue,,,Outclass City,QP7 4YM,-118.4643,-110.3127,W34903453,W23250793,W15794134,W25257575,W97589123,4,2,HH_QFNR2W,,,0,0,22
25494582283,56714667414,HH,Household,U,RD06,,24 Glimpse Quote Street,,,Likeness Hamlet,QL1 7TP,-10.2449,103.7589,W49238906,W59290556,W46659650,W69866224,W25712122,2,4,HH_QFNR2W,,,0,0,66
