UPRN,ESTAB_UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY,CE_SECURE,PRINT_BATCH
75835723357,67245251334,HH,Household,U,RD05,,369 Violator Durable Passage,,,Unwanted Village,XZ3 3UV,38.9909,104.8912,W43907943,E68071627,N44333458,N41260691,N61836553,3,1,HH_QFNR2E,,,0,0,99
80597883559,71904088148,HH,Household,U,RD04,,602 Pout Parasail Street,,,Kung City,PJ1 8ZL,111.1763,-56.8949,E26087862,E66620037,E35155906,E53203635,E56209572,5,3,HH_QFNR2E,,,0,0,38
42701614550,33840305679,HH,Household,U,RD06,,845 Demystify County Street,,,Monetary City,QS8 9XX,-153.3711,-89.7950,W87950298,W60150827,W53628493,N32967666,E55022275,1,4,HH_QFNR2E,,,0,0,39
68831044880,51192501843,HH,Household,U,RD06,,981 Politely Idiom Avenue,,,Scrutiny Town,SU4 1LF,2.3184,-165.2754,E10568914,N49583889,E11945215,W10465165,N29595580,2,4,HH_QFNR2E,,,0,0,28
64019624475,58620787480,HH,Household,U,RD04,,931 Nectar Each Avenue,,,Trapping Hamlet,YP8 4WA,-110.3629,-107.7284,N45521044,N33492679,E91653316,N22667817,E13118358,4,2,HH_QFNR2E,,,0,0,46
15656037492,90017568563,HH,Household,U,RD03,,266 Skating Unpadded Lane,,,Unlinked Village,VV9 1UL,144.4408,-177.6522,N52578500,W22367252,N41672063,E40617690,W45754733,2,1,HH_QFNR2E,,,0,0,8
23210785916,15291804247,HH,Household,U,RD02,,549 Blooper Mustiness Way,,,Enforcer City,YZ3 9KL,146.5579,35.7160,E39858686,N26381488,W95959776,E59025281,E55057529,3,4,HH_QFNR2E,,,0,0,76
63581375883,30452016320,HH,Household,U,RD06,,207 Pesky Diaphragm Avenue,,,Traps City,BI8 3NS,65.8173,-144.6600,N62238726,E44105643,N86582597,W39110143,N85429921,5,4,HH_QFNR2E,,,0,0,77
71047019326,46458469781,HH,Household,U,RD06,,742 Remover Wiry Lane,,,Bristle Town,UY9 4EB,161.1418,-84.9178,E46222853,E53811750,E65113256,E29996750,W28770207,5,5,HH_QFNR2E,,,0,0,89
68417305674,70942951873,HH,Household,U,RD06,,511 Premiere Fog Passage,,,Emerald City,GA5 6QP,-38.9126,132.9571,N36978314,E19473715,N74312922,E91894677,N41051108,2,1,HH_QFNR2E,,,0,0,82
58426315730,17537388051,HH,Household,U,RD06,,190 Casino During Lane,,,Crescent City,FH1 9DM,-20.8888,-101.4150,E45635028,E59748305,N33262719,W25275266,N89059044,3,5,HH_QFNR2E,,,0,0,74
34940245356,44497053919,HH,Household,U,RD06,,649 Relation Gorgeous Road,,,Squall Village,GH7 2OQ,-112.4625,164.4952,E30810401,N44375600,W98050676,W88217792,E97640849,2,2,HH_QFNR2E,,,0,0,70
21283205633,28608690652,HH,Household,U,RD03,,876 Patience Scroll Street,,,Jazz City,DY5 6KN,89.2491,-63.2835,N47695075,E15664213,E78332389,E41538602,W69858751,1,2,HH_QFNR2E,,,0,0,35
91788801095,43423805635,HH,Household,U,RD06,,10 Magazine Cartwheel Street,,,Figurine Hamlet,SY1 6PS,-53.9737,6.1851,E21736773,W23192079,W49331077,E42458041,W21047649,2,4,HH_QFNR2E,,,0,0,3
53327889596,30004424472,HH,Household,U,RD05,,623 Banter Embellish Passage,,,Amusement Village,DS7 4AQ,-173.7267,-174.8663,W29081025,N90616100,N96493528,E19210885,W17516405,5,1,HH_QFNR2E,,,0,0,68
12511703731,99163253221,HH,Household,U,RD03,,899 Driving Embroider Lane,,,Baggy Village,AH4 7QO,-73.3016,-81.3364,E72851940,N16759149,N15367709,E82586854,W15329964,3,4,HH_QFNR2E,,,0,0,90
55621483268,23210019953,HH,Household,U,RD06,,599 Commodore Daredevil Road,,,Kosher Hamlet,CF8 6LU,-70.6534,154.3405,N54281476,N26713470,E28521502,N72385590,W88619171,2,2,HH_QFNR2E,,,0,0,22
46361169777,96829183301,HH,Household,U,RD04,,385 Sandbank Census Alley,,,Trimming Hamlet,NP2 8NS,-112.9284,61.9261,E38103079,N56942488,E22364508,N61591214,W99815725,4,2,HH_QFNR2E,,,0,0,42
75998746302,44915075832,HH,Household,U,RD03,,124 Commerce Janitor Avenue,,,Celery City,EV6 4JR,112.5894,-61.4439,E55363292,W11106796,N75970230,W67868483,W17271403,5,5,HH_QFNR2E,,,0,0,98
34850738005,88263704037,HH,Household,U,RD05,,210 Laptop Wrath Alley,,,Vividness City,FC9 9ID,-172.7986,-135.3749,W44752720,W34547505,E48443700,N50216486,N67289691,4,1,HH_QFNR2E,,,0,0,7
48302262977,72439970227,HH,Household,U,RD06,,151 Hunk Refocus Alley,,,Psychic Town,RU8 8WV,-139.4579,-130.4938,E76875768,E96964304,W20785686,N34579544,E56184975,2,2,HH_QFNR2E,,,0,0,41
53244684999,59590923496,HH,Household,U,RD06,,473 Perfume Okay Alley,,,Handoff Hamlet,XA7 2VS,4.9893,-58.9533,E57966509,N72742262,N12515465,E94947372,E23773120,4,2,HH_QFNR2E,,,0,0,12
73119837398,59712905897,HH,Household,U,RD02,,668 Racoon Previous Way,,,Safari Hamlet,OS2 5PE,142.6688,94.5339,E32154214,E17067756,W12979871,E28618567,E33380082,2,2,HH_QFNR2E,,,0,0,16
31950753456,50389382127,HH,Household,U,RD02,,699 Gents Glory Lane,,,Straining Hamlet,TK2 5IK,-88.2515,-58.1506,W85345643,N89959896,E20623838,W34127823,N66582790,3,2,HH_QFNR2E,,,0,0,81
52518969055,91527540100,HH,Household,U,RD04,,2 Roping Chummy Passage,,,Shortcut Hamlet,NV9 5FW,179.8448,-138.2195,N85126890,E53571844,W91870311,E72810004,N40947409,5,2,HH_QFNR2E,,,0,0,50
67041746572,54649372595,HH,Household,U,RD02,,57 Recoil Buddhism Street,,,Undying City,YO7 7PA,-39.7920,135.6871,N56671079,W38822802,W21834207,E95677720,E94766937,3,2,HH_QFNR2E,,,0,0,98
91930268742,64376582714,HH,Household,U,RD02,,657 Kindling Jovial Lane,,,Whoever Hamlet,WT3 7TE,-14.3586,-109.3168,N76607360,E54031865,E72852325,W33669791,N56530214,5,1,HH_QFNR2E,,,0,0,96
81625098977,60918217220,HH,Household,U,RD03,,513 Snowplow Poise Street,,,Tipping City,OH4 3KS,135.7468,-31.7956,W60504647,W54302600,N26670728,E54261015,E11996981,2,3,HH_QFNR2E,,,0,0,23
81151272183,40612007707,HH,Household,U,RD06,,153 Countable Widely Way,,,Prenatal Town,CJ8 5YP,26.5554,49.7159,W23305185,N90397231,W97765035,W66170388,N97040589,5,5,HH_QFNR2E,,,0,0,6
72394083834,77806351099,HH,Household,U,RD04,,840 Storage Ludicrous Lane,,,Glorifier Hamlet,JC9 2RL,-143.5368,-123.5361,W39039973,N59542151,N37852549,N64788582,N69804875,4,4,HH_QFNR2E,,,0,0,20
98648712924,90812269204,HH,Household,U,RD05,,594 Undress Shininess Passage,,,Groovy Hamlet,RA7 6IC,64.9828,-73.7011,E48932074,W10697274,E18298457,W61423244,E97201852,1,3,HH_QFNR2E,,,0,0,7
19760871484,20587869794,HH,Household,U,RD03,,781 Cleat Undertook Passage,,,Pasty City,RQ3 9QY,143.5899,-164.6747,W57613040,E15544584,E52878636,E94691262,E47056744,4,3,HH_QFNR2E,,,0,0,5
21747869231,52693600618,HH,Household,U,RD05,,56 Jujitsu Essence Street,,,Gratified Town,CP7 1CY,69.7902,33.5998,E31394866,E68457619,N96764911,W98728026,W80579329,4,5,HH_QFNR2E,,,0,0,96
84677819913,92989670096,HH,Household,U,RD05,,349 Scribble Excavate Lane,,,Bonsai Town,FD6 1LE,-34.9094,23.6837,N43089023,W24577914,N69410255,N29696639,N74971867,4,2,HH_QFNR2E,,,0,0,27
59335307559,58312783649,HH,Household,U,RD03,,157 Compound Zips Lane,,,Anatomist Village,DC4 1YS,41.4108,-19.7012,W45987524,W56465735,E58286271,W78296781,N47735443,2,3,HH_QFNR2E,,,0,0,85
75037289889,65442720472,HH,Household,U,RD05,,488 Creamlike Bundle Passage,,,Radar City,QE2 8UT,-102.2276,-141.3988,W21712984,N39344363,N59219040,W82836979,N35055569,4,5,HH_QFNR2E,,,0,0,38
52127741587,11510604280,HH,Household,U,RD06,,722 Grappling Stuffed Road,,,Overfed Village,OL9 3XZ,50.5061,-73.6809,E85237270,W26944215,W10002137,W21334130,W38950708,1,5,HH_QFNR2E,,,0,0,19
91649454481,60835039520,HH,Household,U,RD03,,496 Reset Tuesday Lane,,,Unread City,QZ2 4MH,-52.5569,-7.6971,W87770951,E37620965,W29983256,N50681762,E87848585,2,3,HH_QFNR2E,,,0,0,69
50080840324,10192624058,HH,Household,U,RD06,,903 Translate Geologic Avenue,,,Subtotal Town,DJ3 8AQ,-92.4013,-79.6012,N40388277,W96958405,W38872572,E35284708,E89358758,3,3,HH_QFNR2E,,,0,0,42
95757920074,75680882009,HH,Household,U,RD04,,24 Embargo Coral Alley,,,Plant Town,EE6 2JO,-10.9563,-138.1269,E88287926,W47406754,E46820585,W28425917,N39461585,4,1,HH_QFNR2E,,,0,0,98
21288205900,54251786486,HH,Household,U,RD06,,107 Frighten Clothing Passage,,,Onto Village,IC2 8MU,176.4993,-103.6885,E99968615,N92185070,E67404566,N53994038,E56511578,5,4,HH_QFNR2E,,,0,0,86
94043143852,35040901943,HH,Household,U,RD02,,979 Surely Matrimony Lane,,,Ninth Town,NZ6 6FH,-5.9043,-16.7345,N59350496,E56474176,N32367930,N30924282,W91262504,5,5,HH_QFNR2E,,,0,0,46
58970608745,93893531814,HH,Household,U,RD04,,387 Bucket Scalded Road,,,Childlike City,DL4 4RG,38.5994,-154.4910,E10766265,N94897541,W20499220,W75711923,W72211503,3,1,HH_QFNR2E,,,0,0,30
40680451606,56455516711,HH,Household,U,RD04,,342 Antennae Chaste Lane,,,Amber Village,JK2 3DL,-165.9583,120.5003,N80585423,E14785089,N40465675,W33942221,W25859159,4,1,HH_QFNR2E,,,0,0,13
63753668050,49081982861,HH,Household,U,RD04,,452 Clumsily Embody Way,,,Preachy Hamlet,HW7 6MP,-76.1455,-135.6484,N21505948,W13599180,E44528986,E16329583,E19826122,4,3,HH_QFNR2E,,,0,0,45
44570081154,67693842252,HH,Household,U,RD04,,893 Backshift Unwound Lane,,,Pulp Town,HA7 5NE,-144.9724,-76.3196,N10088927,W71964640,W75832127,N76420160,N26086431,2,2,HH_QFNR2E,,,0,0,31
67621549737,52540351985,HH,Household,U,RD05,,515 Stooge Dispose Alley,,,Finite Village,HO5 8WD,-166.3079,5.3716,W64175949,N24985864,W13918513,N50709105,E71787332,3,3,HH_QFNR2E,,,0,0,23
38773697843,84711207174,HH,Household,U,RD04,,324 Struggle Outbound Street,,,Washroom Village,LN4 3MN,-167.2540,-86.2511,W55502401,N70495661,N29133847,W13256567,W91605952,1,3,HH_QFNR2E,,,0,0,90
48216787815,54465223338,HH,Household,U,RD06,,185 Sycamore Copartner Passage,,,Dropbox Village,TT5 2HY,67.2745,71.3512,E43155031,E94030731,W27732561,N75995046,W70367860,2,3,HH_QFNR2E,,,0,0,41
31024583712,88678677686,HH,Household,U,RD02,,30 Paycheck Earring Way,,,Earflap Town,UK7 4CS,171.1113,14.1228,E82561229,W57846053,N56241066,N70225121,W67373331,1,1,HH_QFNR2E,,,0,0,26
86502664346,22591805751,HH,Household,U,RD03,,411 Resolute Useable Road,,,Affiliate Village,SA3 6AS,134.9873,-146.9601,E42301068,E74243574,N84139240,E92213328,W57254873,5,5,HH_QFNR2E,,,0,0,42
18042344006,47630733846,HH,Household,U,RD05,,804 Dislike Outage Way,,,Jingling Village,HM6 1IK,-18.4452,-137.3449,N44056989,E38960032,E81768010,W77493188,N91077907,1,2,HH_QFNR2E,,,0,0,53
86802435655,46948664388,HH,Household,U,RD04,,659 Cottage Vixen Lane,,,Apron Town,NZ3 4BP,146.1183,-37.9258,W16284997,E90671382,N12742004,N33952500,W20322304,1,1,HH_QFNR2E,,,0,0,27
94030480983,20836049950,HH,Household,U,RD05,,530 Diligence Backyard Passage,,,Legwarmer Village,HX2 3WZ,-22.2153,-94.4848,N14278969,N25274302,E63269931,E72261728,N53159436,3,2,HH_QFNR2E,,,0,0,19
64147588699,61663003733,HH,Household,U,RD05,,655 Relearn Frame Alley,,,Written City,KO7 6VJ,-97.2845,88.3760,E65840189,E80920661,N99939646,E52883848,N20473910,2,1,HH_QFNR2E,,,0,0,54
81196197678,56327314822,HH,Household,U,RD03,,374 Voucher Obscurity Avenue,,,Affix Village,NS3 7SD,99.7637,49.4306,W49010626,W53900562,N82971818,N32886187,E70568950,5,5,HH_QFNR2E,,,0,0,82
41581386620,58725887023,HH,Household,U,RD03,,996 Banana Sandstorm Way,,,Tidy Hamlet,OZ8 7PC,126.4476,-45.9346,E74539829,E85076100,N22847851,W11879094,E99136716,5,4,HH_QFNR2E,,,0,0,24
31009790933,41073194767,HH,Household,U,RD02,,535 Antsy Cherisher Road,,,Exploring City,JK2 8UW,73.4466,-151.1621,E20453809,W48859379,N95117494,E46237801,E46122287,2,3,HH_QFNR2E,,,0,0,50
66303601905,49969091071,HH,Household,U,RD06,,648 Embezzle Antiques Street,,,Flatterer City,KO9 4BX,-134.1189,-121.4402,N25449534,E40295077,N22990967,N23026182,W76596665,5,4,HH_QFNR2E,,,0,0,1
10148307779,52284787270,HH,Household,U,RD03,,843 Tissue Lagoon Lane,,,Exclude Hamlet,SH5 7TL,153.3022,68.6937,E75127173,W34797614,W28509667,E69013915,W64932421,1,1,HH_QFNR2E,,,0,0,96
84550382427,49418452769,HH,Household,U,RD03,,208 Emotion Directive Avenue,,,Impaired Town,DW5 6GY,155.4907,-25.7342,E86823268,N54654335,N70916595,E61557544,W69626139,3,5,HH_QFNR2E,,,0,0,99
70112146822,22356005256,HH,Household,U,RD03,,920 Parrot Tackle Alley,,,Handmade City,XN2 4CI,-55.6489,-140.6278,W96714758,N38400343,E91276100,N76294326,N52585175,4,3,HH_QFNR2E,,,0,0,66
11142921482,46089435586,HH,Household,U,RD03,,25 Overstuff Overtone Street,,,Campsite Hamlet,CE4 9FC,-180.4779,146.6868,N92390876,N12935512,W42684973,W67080476,N23579508,1,4,HH_QFNR2E,,,0,0,65
95597340412,90217240572,HH,Household,U,RD06,,847 Badass Mongoose Avenue,,,Unselect Hamlet,KI4 7PS,-5.7734,165.9871,E40174892,E80354283,W59137188,W53097010,W21724037,4,2,HH_QFNR2E,,,0,0,91
93941951289,78676789788,HH,Household,U,RD02,,508 Paddle Pessimist Alley,,,Recant Town,AN3 1FZ,143.6426,-7.9788,W53347217,N85724479,W37425205,E28044958,N97020294,4,5,HH_QFNR2E,,,0,0,67
58934107413,58737525064,HH,Household,U,RD06,,430 Hypertext Finlike Lane,,,Parasail Town,GD1 6KL,-17.4914,144.9560,E42077871,W94755027,N19651374,W12008324,N89774024,1,5,HH_QFNR2E,,,0,0,80
10453928112,41149107462,HH,Household,U,RD05,,911 Relieving Gangway Avenue,,,Machinist City,SE3 3AL,180.6101,-82.4021,W37465753,N22127292,E88178119,E95212763,W84106237,5,4,HH_QFNR2E,,,0,0,88
23309328924,50191315151,HH,Household,U,RD03,,573 Bath Shine Street,,,Snide Hamlet,WC5 2DA,15.6059,84.8629,E44234935,W66272772,N75723232,W21661867,N61694997,2,3,HH_QFNR2E,,,0,0,58
35011284174,29669212521,HH,Household,U,RD05,,580 Gallantly Jailbird Street,,,Mahogany Town,ZO1 6UJ,-60.6722,122.7406,W20148592,E31220655,E89878733,E63320360,W78213701,3,5,HH_QFNR2E,,,0,0,60
76705661582,79298922343,HH,Household,U,RD03,,859 Grasp Cocoa Street,,,Magnitude Village,RE2 1DW,-35.3063,-104.3308,E84338796,W30439222,E55618594,W67824774,W72040024,3,4,HH_QFNR2E,,,0,0,30
42437920419,31327082617,HH,Household,U,RD03,,588 Causing Reactor Road,,,Stylist Village,WR7 6ES,45.1383,79.9988,E72514065,N55372436,N67875278,N22423098,N25011798,1,5,HH_QFNR2E,,,0,0,7
17954107581,52976400905,HH,Household,U,RD02,,959 Theology Cactus Road,,,Wager Village,UU3 8PN,146.3105,164.7599,E40807372,E95663000,W87862816,W50280481,E22911766,2,5,HH_QFNR2E,,,0,0,23
75254702975,30350093911,HH,Household,U,RD04,,937 Coagulant Reputably Road,,,Goofiness Village,JV1 1VM,-169.4539,-67.3061,W70036363,W35374215,W17254973,W76839376,W99773581,5,5,HH_QFNR2E,,,0,0,62
85721257050,13604997330,HH,Household,U,RD02,,683 Punk Emerald Lane,,,Espresso City,OS6 6PR,81.9786,20.2136,N61228652,W86118756,E13676580,W56223941,E23965497,3,2,HH_QFNR2E,,,0,0,37
52298186462,98628941493,HH,Household,U,RD05,,655 Plank Ambulance Passage,,,Trash Hamlet,OM2 1ES,51.3488,88.9684,W54061693,N13338846,N39848819,E98706174,E54388797,4,4,HH_QFNR2E,,,0,0,39
64103606600,55082087346,HH,Household,U,RD06,,937 Snowbound Tattling Street,,,Goofball City,QA8 2TK,-50.6054,85.8842,E24442783,E46885030,W54602202,E97787722,N52060373,2,4,HH_QFNR2E,,,0,0,55
91182675685,12218639451,HH,Household,U,RD02,,859 Wagon Giggly Way,,,Muck Village,OL3 8WQ,-104.3369,-12.7201,N13236840,N64245368,E34033296,E44530416,N72135141,3,2,HH_QFNR2E,,,0,0,9
19132504003,50265764452,HH,Household,U,RD02,,105 Elective Reprise Way,,,Veggie Village,AJ2 7TJ,-47.9111,-3.4425,E92391361,N35481569,N55716489,N93268045,E86810763,5,1,HH_QFNR2E,,,0,0,30
58052347433,18457637530,HH,Household,U,RD03,,216 Purchase Angles Road,,,Impeding Hamlet,CJ3 7LA,57.1880,-162.2309,W10458774,W76008099,N64632776,E62132554,W76110884,3,4,HH_QFNR2E,,,0,0,87
58800983192,67437303679,HH,Household,U,RD05,,859 Tremble Obtuse Road,,,Levitate City,OV1 2DB,-17.7994,-63.6264,E93239799,W15298813,W28045071,N92333285,W94972918,5,3,HH_QFNR2E,,,0,0,26
55979408612,28968502819,HH,Household,U,RD06,,495 Deserve Playoff Avenue,,,Snooze City,GU6 8XH,-167.4615,126.3330,E79371605,W46518174,W75548454,E11993899,E90394792,5,2,HH_QFNR2E,,,0,0,82
47721638522,16529662495,HH,Household,U,RD03,,434 Animal Debrief Alley,,,Voltage Town,FR1 6ON,-69.9605,40.5697,E44506783,N16412084,E77155653,E40727889,E98078672,5,1,HH_QFNR2E,,,0,0,23
94233499945,35230257932,HH,Household,U,RD05,,549 Stabilize Smudge Street,,,Glory Hamlet,BO4 6DW,-177.2235,-72.6090,N14041429,N41658646,E59716330,N61862372,W96068954,3,1,HH_QFNR2E,,,0,0,52
76870742378,74563708649,HH,Household,U,RD06,,379 Recoil Vaseline Passage,,,Unpinned Village,MT8 9PA,131.5905,53.6718,N28051648,W25092067,W59307540,W14889344,W31012072,5,4,HH_QFNR2E,,,0,0,45
68492961152,68005415615,HH,Household,U,RD03,,534 Freely Grasp Way,,,Hulk Village,GO7 3VE,-136.3283,8.4665,W23006665,E62492668,W44829514,N74562126,W84733503,5,5,HH_QFNR2E,,,0,0,71
89773769930,64271380261,HH,Household,U,RD05,,561 Android Translate Passage,,,Badland Town,ZY5 4AS,-84.4088,168.5239,E79183858,E17388619,N83118241,N89977346,N24599888,3,4,HH_QFNR2E,,,0,0,19
62592815306,63831070583,HH,Household,U,RD06,,69 Prideful Cake Street,,,Coexist City,UX8 3SL,-178.7013,45.4282,W97988215,E20048597,W46613675,N97746221,N82442773,5,1,HH_QFNR2E,,,0,0,32
71048330654,11393177547,HH,Household,U,RD02,,900 Available Stand Avenue,,,Sycamore Town,PB1 5SU,53.7987,-13.9712,N89155710,E67451778,N26360959,W88184441,W44385159,1,4,HH_QFNR2E,,,0,0,44
60673038300,92539351875,HH,Household,U,RD06,,644 Dismay Heat Alley,,,Unpopular Town,QC8 7JH,5.6589,176.5167,W25933788,E62214399,E76806458,N17093991,N81068557,3,2,HH_QFNR2E,,,0,0,87
33199263292,17651043423,HH,Household,U,RD03,,759 Unwound Implosion Lane,,,Settle Hamlet,AU8 4BY,-174.3250,130.6149,N76810867,W95405959,E22821555,W80065502,W31428890,2,1,HH_QFNR2E,,,0,0,94
81224195206,99726227344,HH,Household,U,RD02,,946 Express Colt Avenue,,,Amino Village,NL4 5II,-129.3065,-46.1181,W81805410,E58521398,W67874793,E83481920,N90473204,3,5,HH_QFNR2E,,,0,0,68
56194514368,80796439289,HH,Household,U,RD06,,756 Dallying Immature Lane,,,Granny Village,JT4 2QJ,134.9970,137.2490,E93826786,N33142729,N90760369,E50044036,W77590300,2,2,HH_QFNR2E,,,0,0,73
25570637471,89805661269,HH,Household,U,RD03,,67 Oasis Clustered Road,,,Crummiest City,IV8 9LU,-101.5898,-149.4558,N27151095,N15484364,N36754760,E94397150,W23897069,1,5,HH_QFNR2E,,,0,0,36
64825328640,73382533336,HH,Household,U,RD03,,164 Disparity Challenge Lane,,,Quartet Town,FW5 7SU,-114.9612,-42.2393,W32315574,E61035512,W49490375,E79390817,N71737813,1,2,HH_QFNR2E,,,0,0,82
84909146006,59302913239,HH,Household,U,RD04,,779 Camcorder Resubmit Road,,,Unopposed Village,BM9 2TG,-117.2978,58.8688,E96314236,E32006078,W62444683,W73926073,N53919348,4,5,HH_QFNR2E,,,0,0,86
15216691068,34935084496,HH,Household,U,RD04,,153 Panic Curator Avenue,,,Appetite Town,FI4 6WK,96.3627,138.5175,W23639313,N41013543,N71659491,N46265630,E96273222,3,2,HH_QFNR2E,,,0,0,95
85101536356,93169425689,HH,Household,U,RD06,,203 Pancreas Skilled Passage,,,Litigate Hamlet,ML3 9FA,93.5013,-2.7519,W41471684,E23995512,N34030706,W41140963,W10805407,4,2,HH_QFNR2E,,,0,0,39
70381426714,59956437667,HH,Household,U,RD05,,244 Enjoyment Magma Street,,,Spree Town,WK9 8FK,35.3730,-10.8809,W77310031,N82132686,N33517780,W23340289,N41732802,2,5,HH_QFNR2E,,,0,0,88
47302284504,89049963467,HH,Household,U,RD04,,150 Antelope Viewless Passage,,,Stand Town,VN9 5MU,-33.6650,63.2627,E54314822,N35136605,E88343995,N22312898,E52737309,2,4,HH_QFNR2E,,,0,0,67
27596583161,76644959248,HH,Household,U,RD05,,466 Deskbound Energetic Avenue,,,Screen Town,CH4 4VC,-170.4722,-94.1065,E64137711,N86727255,W65179045,W74761756,E34802664,3,2,HH_QFNR2E,,,0,0,14
95952998948,61259193798,HH,Household,U,RD05,,574 Agility Washcloth Avenue,,,Phrase Village,IT2 5AI,-150.5301,-81.7796,N21797006,W25077129,E74647549,N97289060,W27196027,1,1,HH_QFNR2E,,,0,0,88
48183342250,85124548937,HH,Household,U,RD06,,106 Prevent Anew Alley,,,Unsavory Hamlet,IN2 1BP,-19.3133,-42.5402,N23460015,N80446278,E69775663,N38710626,N96230083,1,2,HH_QFNR2E,,,0,0,4
31443947981,98027097947,HH,Household,U,RD06,,565 Slather Thorn Avenue,,,Broadways Hamlet,OX3 7IG,71.8771,-90.5652,W43722142,W94417002,N58409662,N57757058,W38336996,3,2,HH_QFNR2E,,,0,0,74
50102062962,93262763569,HH,Household,U,RD05,,901 Undress Gestation Street,,,Name Hamlet,ZQ1 1PR,81.8077,-112.9266,W47538488,N40749455,E99612046,W22108023,W17457216,3,2,HH_QFNR2E,,,0,0,92
37536292467,49622520629,HH,Household,U,RD05,,113 Clique Delighted Alley,,,Princess City,RQ7 1PP,-84.2460,163.6821,W71104763,N56986472,W52694901,W18718745,N74263324,5,3,HH_QFNR2E,,,0,0,76
64814580298,80523758030,HH,Household,U,RD03,,575 Cause Outhouse Lane,,,Pacifier Village,PO7 8EE,138.6335,134.6479,W56298262,N62476360,E26304171,W37727574,N49886571,2,2,HH_QFNR2E,,,0,0,58
72126791531,10437665126,HH,Household,U,RD05,,787 Doorman Bless Avenue,,,Proponent City,CB5 7DF,-171.4407,-10.7204,N23410841,N41012605,N91148316,E91611910,E57435290,5,4,HH_QFNR2E,,,0,0,71
36067844577,51214111929,HH,Household,U,RD06,,942 Sprout Lushness Road,,,Defection City,ER7 1KK,149.9334,59.8344,E16231902,E88983552,E44095272,E45092189,N82872493,3,2,HH_QFNR2E,,,0,0,66
33081065254,81476307829,HH,Household,U,RD03,,811 Power Swore Passage,,,Skilled Hamlet,LH5 3AW,174.7179,-58.8294,E64992688,W47211677,N52463906,W31591405,E78414436,4,3,HH_QFNR2E,,,0,0,68
17216091516,76588109352,HH,Household,U,RD02,,236 Companion Tanned Way,,,Pounce Village,XU8 6RT,-123.8886,3.5714,N78761585,E62804511,E65286017,E77229056,W38947952,5,1,HH_QFNR2E,,,0,0,4
53713708021,81132263372,HH,Household,U,RD05,,132 Gazing Said Street,,,Pandemic Village,WC2 8HJ,-59.6992,-135.1270,W53502790,E72913576,E71759550,W15820218,W95848776,5,3,HH_QFNR2E,,,0,0,80
96997653970,71198954162,HH,Household,U,RD02,,807 Shortwave Darkened Way,,,Nuzzle City,YJ9 8AC,-102.2288,-51.9748,E63804781,N67187923,W40758984,E16478171,N91655738,2,5,HH_QFNR2E,,,0,0,35
17421985978,45980300169,HH,Household,U,RD03,,76 Epiphany Handset Street,,,Lying Town,CK1 1UT,24.2124,40.1678,N37748438,E80554024,W27747383,W23318777,N85970098,3,3,HH_QFNR2E,,,0,0,42
90180744323,60327562282,HH,Household,U,RD03,,728 Circle Womanhood Road,,,Autism City,SB6 6OV,160.4530,-33.5856,W16925917,W78554227,W13730373,W82631143,W17625765,1,5,HH_QFNR2E,,,0,0,88
64658259470,40337039355,HH,Household,U,RD04,,866 Revival Pretext Alley,,,Feed Hamlet,TQ1 8DX,19.1417,-122.1575,N12337198,N45748072,E85354293,W10143225,W18508686,2,4,HH_QFNR2E,,,0,0,35
28672077239,24025989279,HH,Household,U,RD05,,930 Undated Uranium Avenue,,,Fretted Town,QJ3 2JK,6.8717,75.7999,W37765314,E89417958,N77118095,W37566799,W34699178,4,1,HH_QFNR2E,,,0,0,8
65092759397,56155922131,HH,Household,U,RD05,,487 Magnetic Sulfide Alley,,,Overripe Town,OX9 1IA,-105.7422,6.5903,E24783564,W75765964,W62651617,N64112139,E83021289,3,3,HH_QFNR2E,,,0,0,55
21904667134,19134995750,HH,Household,U,RD06,,947 Carve Stoppable Alley,,,Strive Hamlet,WP1 6QQ,-112.6911,-10.7565,N52862031,N52766219,W83061014,N67787175,W43261821,4,3,HH_QFNR2E,,,0,0,50
55372028367,87509546145,HH,Household,U,RD05,,522 Operable Sectional Passage,,,Pulverize Village,OO5 9RX,80.9537,-16.1910,E74360281,W98304940,E62024716,W45407644,N55009965,1,5,HH_QFNR2E,,,0,0,98
